"id","profileName","text","date","title","rating","images","helpful","Size name","Colour","Pattern name"
"R3J08RYHX3DRGV","Vishal Jaiswal","
  Was scared because of the negative reviews about the seller but still risked and took a chance because of the trust Amazon has build overtime and was not disappointed at all.Got the product in 1 day and the product was super fresh and brand new,I got the new box manufatured in February.So if you looking to buy this iphone after the price drop you can absolutely go for it❤️
","Reviewed in India on 13 March 2021","Perfect iphone as of now!!",5,"https://images-na.ssl-images-amazon.com/images/I/71Eb94ZLJ7L.jpg","0","128GB","White","iPhone 11"
"R2FXPDS3W1NN6R","Abhishek Jain","
  i had applied for replacement of the same but no response for the same even though it was abt to be replaced on july 21. Now repacement window is also closed. No contact details also to complain
","Reviewed in India on 22 July 2020","Earphone one side not working",1,"","1",,,
"R15OEMNZWOITQN","akanksha singh","
  I got defected item where speaker doesn’t works appiro is there retailer
","Reviewed in India on 20 October 2020","Speaker doesn’t work properly",2,"","1",,,
"R1RZ7R9IZJWUEQ","Vineeth Sreepad","
  This is by far the next excellent iPhone after 6s. I have users 6s for 4 years. And it’s still working fine.From 5c to 6s to 11 — it’s been a great joyiPhone 11 is big revolutionary product which has a lot of hardware. Don’t worry about the money, it’s with every rupees.
","Reviewed in India on 6 July 2020","Apple iPhone 11 64GB GREEN COLOR",5,"","1",,,
"R1CVHS21FWG2IJ","CHERUKU PRASAD","
  Worth for each penny ( Thanks to Apple )Battery superCamera ultimateLook wise stylishPerformance goodOver all Excellent
","Reviewed in India on 3 February 2020","Thanks to Apple",5,"https://images-na.ssl-images-amazon.com/images/I/717vsXT978L.jpg
https://images-na.ssl-images-amazon.com/images/I/71MBAEDteuL.jpg
https://images-na.ssl-images-amazon.com/images/I/71onUxmQwSL.jpg
https://images-na.ssl-images-amazon.com/images/I/71pxXhpj-QL.jpg","1",,,
"R3L671R0X1H5Z6","ẞhávéshVàghèla","
  In the offers they showed to give amazon pay balance as cashback, but their executive always make you fool and never provide me cashback,Dont buy expensive thing from amazon ..
","Reviewed in India on 4 March 2021","Dont buy expensive phones or anything from amazon Poor customer care executives who is lying always",5,"","1",,,
"RLM9TDD8HN19A","Abhijit Mondal","
  Everything in right amount
","Reviewed in India on 4 November 2020","All rounder phone",5,"https://images-na.ssl-images-amazon.com/images/I/81S54hRThdL.jpg","1",,,
"R1FLJPMIAA4FX4","SJ_KTR","
  First time experiencing exchange offer.  It worked very well than expected. The instructions sent by Amazon was great helpful. Product also is very good and it is my first iPhone!!
","Reviewed in India on 8 August 2020","First experience, better one",5,"","1",,,
"RHXIPOC0WX4BS","Vishal Diwase","
  Back to basics I moved from android to iPhone after 5 years and no regrets. Absolutely awesome piece of tech from hardware to software all the small details are kept in mind and handled well. Only thing I miss is fast charger that’s it
","Reviewed in India on 29 July 2020","Best iPhone till now",5,"","0",,,
"R2HXZBQTLF776L","Kumar","
  Software update ended up with an apple logo frozen screen, apple support was also unable to fix this inspite of multiple attempts and was suggested to get a new product as replacement however amazon doesn’t seem to have this model in stock till December and that’s disappointing as I have also exchanged my old 6s 128 GB phone for this product. It would have been a lot better if the new product is made available soon.
","Reviewed in India on 1 November 2020","Software update issues",3,"https://images-na.ssl-images-amazon.com/images/I/71P0oWIjjtL.jpg","0",,,
"R1ZFMEQULWU1ZE","Jyoti Suvarna","
  From a very long time, I had been planning to buy an iPhone and the Great Indian Festival sale made it happen! I could buy the iphone 11 at ₹52,999! at mid night when the sale kick started for prime members!! Thank you Amazon for the amazing price. iPhone 11 was a great buy with all the accessories in the box unlike 12😋
","Reviewed in India on 30 November 2020","My dream was fulfilled!",5,"","0",,,
"R3FZTT3KWUPCOS","Sayeeda Khan","
  I ordered white colour with 128 gb. I m simply loving it. It's powerful and helps in multitasking. Yeah it gets heat a bit but if you use it properly, it does wonderful job. The colour is beautiful, it functions great, overall, it's a great deal in 52,999
","Reviewed in India on 22 October 2020","A great device",4,"","1",,,
"R2T2JU5BAZEAKT","Vinod","
  Phone is quite good. Changed to iphone from oneplus 7. This phone is really nice but I find androids are way more easy to handle and operate. Cameras are best on this device. Audio is good and screen quality is really decent.
","Reviewed in India on 9 December 2019","Good one",5,"","1",,,
"RJ3O9M0WITMWJ","BBOY PHUNZ","
  Superb and very powerful phone. Great battery ,superb camera, and audio ofcourse with Dolby Atmos. Feel free to buy if your budget is around 70k.. delivery was fast .actually came faster than the expected date.
","Reviewed in India on 2 September 2020","Great phone. And good delivery",5,"https://images-na.ssl-images-amazon.com/images/I/61FsgbBplXL.jpg
https://images-na.ssl-images-amazon.com/images/I/61ukDPlyHoL.jpg","0",,,
"R3S5VBVROSKWJB","Benson k antony","
   Best product everValue for money
","Reviewed in India on 21 October 2020","Awesome",5,"","1",,,
"R3PGAH6LMQ3UOW","saif khan","
  Great experience.I just moved to IOS from andriod and found muself lucky to buy Iphone 11, Its an awesome phone, From camera to battery health, Its worth every penny. I bought this phone for 60k, but please wait for the offers, you will get genuine product with low price.
","Reviewed in India on 28 October 2020","Just moved to IOS from Android and found myself lucky.",5,"","1",,,
"R14FY9Q8VWZ9PO","Jasveer","
  Thank you Amazon. white I phone 11 however the camera quality and battery could be better. also a finger print scanner is missing.
","Reviewed in India on 18 October 2020","Great but finger print scanner is lacking and battery is less than 3500 mah",4,"","1",,,
"R2ZW8MGQ0ZT4AB","Atul Kumar","
  100% packed and genuine confirmed from apple.Camera is awesome.There is no fingerprint scanner.Screen is okaish compared to Samsung galaxy phones.Build is good.Loud speaker is very good
","Reviewed in India on 28 October 2020","Bought from ""Dikshita"" 128gb variant",5,"https://images-na.ssl-images-amazon.com/images/I/717K5b59sQL.jpg
https://images-na.ssl-images-amazon.com/images/I/71DBzYr+JsL.jpg
https://images-na.ssl-images-amazon.com/images/I/81Kp1nceVTL.jpg","0",,,
"R1X23S0MOJ8VGI","Sarath Chandra Kishan H","
  Apple phone is awesome .. I'm a diehard fan of android and Samsung mobiles but this apple 11 changed my opinion about iPhone. This is a gift to my loved one.. now I'm also planning take iPhone once my android mobile dies... amazon delivered mobile well in time and the product is as specified.. I read many reviews that they got faulty iPhone. In my case luckily it's a genuine product and Amazon always delivered genuine products only to me.
","Reviewed in India on 26 October 2020","IPhone 11 is awesome.. thank you Amazon for quick delivery..",5,"https://images-na.ssl-images-amazon.com/images/I/81rSIJ2ZHDL.jpg
https://images-na.ssl-images-amazon.com/images/I/81u7GxhZzOL.jpg","0",,,
"R3ADY6W7T54N5E","Harsh","
  I have been reading a lot of negative reviews about seller but I have not faced any issues in my iPhone delivery or the question on the authenticity of the iPhone.Really love the amazing white beauty. No heating issues so far I have noticed.
","Reviewed in India on 26 August 2020","Thanks to the Seller and Amazon.",5,"","1",,,
"R2ZF45N6PS3DW8","Suraj Soni","
  There's no fingerprint reader, but the face unlock is awesome, camera is exceptional and talking about the Battery Life, its not that good but also not that bad to complain, if you have fast charger you have sorted life alredy.
","Reviewed in India on 29 November 2020","Overall",5,"","0",,,
"R6PG0ISYN50TX","Jenita samily","
  Highly disappointed. They dint give the power adapter and earphone but that was mentioned while ordering
","Reviewed in India on 11 November 2020","Disappointed",1,"","1","128GB","(PRODUCT)RED","iPhone 11"
"R2PE54VMYWEV61","Suri","
  It was a great shopping experience with amazon, Thank you ""AMAZON"" for delivering the best product to me.The packing is really good, and talking about the product :The phone is working fantabulous.Battery life is Amazing.Great camera/clarity.Whoever wants to buy the same, it's a high suggestion to buy from amazon, especially Sold by Appario Retail Private Ltd and Fulfilled by Amazon. :-)
","Reviewed in India on 25 November 2020","Best product received from Amazon",5,"https://images-na.ssl-images-amazon.com/images/I/51pD0hSDY+L.jpg","0",,,
"RB2KXGTXZ7001","Ashutosh","
  So basically you bought a phone and then you are on your own there is no support from amazon end.really not satisfied. Now i dont know what to do and where to go.
","Reviewed in India on 26 October 2020","Worst experience - Earphone is not working in my new phone (and there is no support from amazon end)",1,"","1",,,
"R3SRK89BTNH0AZ","Sankalp","
  Go for iphone 12.Check the price Happy with phone but disappointed with Amazon.Also amazon didn't paid the applicable cashback for this product when I bought it during the Amazon festival using hdfc card. Bonus cashback didn't receive. Also check for pricing increase the next day the price was high.
","Reviewed in India on 29 October 2020","Iphone 11",3,"","0",,,
"R1Z41B1TRYYGO6","Shimona","
  Amazon is useless .gave me a unsealed iPhone which doesnt work . Strictly not recommending Amazon
","Reviewed in India on 18 July 2020","Worst seller",1,"","1",,,
"R1HBMENTJ5NDVO","Vivek","
  Over all happy with the product but the phone sometimes get heated to 40 degrees thats the only issue this model of apple phone have
","Reviewed in India on 8 January 2020","Phone getting heated",1,"","10",,,
"R2EG3UYCUNJ4E3","Ananth","
  I’m not able to switch on the personal hotspot , it show approach carrier , I approached to network carrier they said everything is fine from their side . I need immediate response in this
","Reviewed in India on 3 July 2020","Hotspot problem",2,"","1",,,
"R1MEU73BZ2OHIY","Prabhat Nishchal","
  First impression this phone is looking so awesome. Face unlocking feature is very fast any light & dark condition. Camera quality superb just like to say small or mini dslr. Screen quality is also best and overall this phone is too awesome.
","Reviewed in India on 8 November 2020","Superb phone",5,"https://images-na.ssl-images-amazon.com/images/I/613jk5iQChL.jpg
https://images-na.ssl-images-amazon.com/images/I/61XxqIeOMNL.jpg
https://images-na.ssl-images-amazon.com/images/I/71UPQkFRvWL.jpg
https://images-na.ssl-images-amazon.com/images/I/71bhta2HpSL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1s227ns+hL.jpg","1",,,
"R2YTM52U1FMEUT","Surajit","
  As always iphone is the best, but you have to keep in mind that it's worth 60k , I wouldn't recommend spending any further! Oh And if you want Indian units then you will have to go for either black or white varient! Because I got the green one & it's assembled in Chaina!
","Reviewed in India on 11 August 2020","Indian Iphone unit!",5,"https://images-na.ssl-images-amazon.com/images/I/61xjdLpTC3L.jpg
https://images-na.ssl-images-amazon.com/images/I/717bazPEhbL.jpg
https://images-na.ssl-images-amazon.com/images/I/71PkO20dg0L.jpg","1",,,
"R16I58843VX87Y","Divyansh gupta","
  Must buy worth for money.I didn't accept the iphone 11 price as low as 45k.But I bought finally.... Don't worry guys AMAZONE snd us varied products.
","Reviewed in India on 19 October 2020","Must Buy",5,"https://images-na.ssl-images-amazon.com/images/I/61QmPBCCzsL.jpg
https://images-na.ssl-images-amazon.com/images/I/61zOt72ZoqL.jpg","1",,,
"R3S3WPSKXKMT1C","Vineeth K","
  Purchased during the deal in October.. Amazon delivery was prompt and secured.. Transferring data from my 6S Plus was very smooth and phone set up was hassle free.. Photos are really nice and specially the photos taken during night (compared to previous phones).. Overall a great purchase..
","Reviewed in India on 3 November 2020","Great product delivered promptly by Amazon",5,"https://images-na.ssl-images-amazon.com/images/I/71PZ4ZiEWBL.jpg
https://images-na.ssl-images-amazon.com/images/I/71dkxvnrt7L.jpg
https://images-na.ssl-images-amazon.com/images/I/817nhXUPpWL.jpg
https://images-na.ssl-images-amazon.com/images/I/81C4m-M3TRL.jpg","0",,,
"RXGBSK5QTVOE3","Manoj gond","
  Less then  a month i have some serious problem while using dual sim facing problems sudden stop  net while playing pubg and  big problem of battery  drain  display brightness problem  camera have no problem good at all bt these r serious problems i facing within month  think twice before ordering from Amazon
","Reviewed in India on 22 August 2020","These r serious problem",3,"https://images-na.ssl-images-amazon.com/images/I/511ZChHqQoL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Kqn4-ugHL.jpg","1",,,
"RNV4X4EII2KPS","Anand Sivadas","
  Excellent performance and feels the best in hand.Everything you throw at it will run on it with butter smoothness. Although there is slight heating issues while video calling on mobile data and also on gaming with graphics at very high.The main camera and selfy camera is great. Wide angle could be better. But the videos are great from all these cameras.
","Reviewed in India on 25 October 2020","One of the best with reasonable price from Apple",4,"","0",,,
"R33Y3O4S7FZSJZ","Amazon Customer","
  i think it is refurbished. Heating issue in normal use
","Reviewed in India on 30 October 2020","don’t buy from amazon",1,"","1",,,
"R3USHTUPBWSNUX","Amazon Customer","
  iPhone 11 comes with an elegant look and with a great performance. Its Face recognition technology works perfectly and battery performance  is amazing. Amazon has delivered this in one day!!! Thanks to Amazon. Loved this phone very much.
","Reviewed in India on 2 October 2020","Excellent Phone",5,"","1",,,
"RLXO7OKUHT3K","vinayak koranga","
  The battery life is just awesomeDoesn’t have heating issues on overusing.  What I really suggest is to update as soon as you are done with configuring phone.Charger takes way too long to charge but 100% battery can go upto 12hrs of extensive use.
","Reviewed in India on 5 January 2020","Amazing phone",5,"","0",,,
"R1O4W0WLR1G1FP","Arun PG","
  I loved Apple for years and finally experiencing the joy of handling it !! Wow very nice experience from out of Box (Android). Outstanding product always !!Found lack of awareness with delivery person in exchange process and it took time to touch my iphone...Other than no issues found in delivery of product in fact I have received it before the timeline. Thank you !!Everything is Amazing with Amazon.
","Reviewed in India on 25 November 2020","Welcome iOS !!! Exciting Moment",5,"","0",,,
"R31IZSE1NLH2PD","Rashi Sharma","
   I've got a fake product, i guess and. i don't know what to do now.
","Reviewed in India on 21 March 2021","fake product",1,"","1",,,
"R1ZEHR5K19WJJU","Jaineesh","
  Iphone 11 is the best phone i have the camera was superb and display was also good u can buy it im saying it because i am iphone user and i have iphone xr x 7 7 plus and 11 but there is one problem sometimes it dont show u the correct name if caller
","Reviewed in India on 8 October 2020","Iphone 11 128 gb review",5,"","1",,,
"R1JVRI579VNHD0","Dipesh","
   Mind blowing experience both by Amazon and Apple iphone 11
","Reviewed in India on 10 October 2019","Mind blowing experience",5,"","1",,,
"R2GLAYIRLD5MZ6","Jagadish reddy","
  Not satisfied
","Reviewed in India on 5 November 2020","Waste",1,"","1",,,
"ROH0RQKX6RKRZ","Panther","
  Received in good condition and it is working great with a great camera.Only a bit less battery backup I think sometimes.Good looks, quick processing, face id is greatOverall it was a great online purchase experience for usThanks amazon
","Reviewed in India on 17 July 2020","Quick processing and great camera quality",5,"","1",,,
"R23MKTQOX1Y993","Deepali","
  After reading so many negative reviews about the seller (Appario retail Pvt Ltd)I was so scared of product originality but I after receiving the product I m fully satisfied..got it at great discounted price thanks to seller and Amazon.
","Reviewed in India on 24 October 2020","Amazing product at superb deal!",5,"","1",,,
"R1XUY9EUUV68QB","Amit Dhankhar","
  All of it gives me a joyful moment n makes me happy everytime... That I should go for it earlier and I’m late for purchasing it .Its killer look is fantastic but I love pro size but I don’t like it’s three cameras setup so i go for it . Worth every penny must buy product if ur pocket allows you to buy hope U won’t regret after purchase..... Update u later Now let’s take a break ba bye N Take Care
","Reviewed in India on 15 November 2020","Must Buy If Pocket Allows You",5,"","0",,,
"R3NBH6PB9QGSEZ","Ashish gupta","
  Product is really good.Battery performance is also good.Weight is little high compare with others.Purchased in festival season at 45k.My first iphone 😁One thing if you are big fan of android than pls don’t buy any IOS😂😂
","Reviewed in India on 30 October 2020","Overall excellent",5,"https://images-na.ssl-images-amazon.com/images/I/61cu8D63MrL.jpg","0",,,
"R208TLC5K39I6V","mohit","
  Value for moneyBettery backup is imprassive but weight of this phone is quite heavy compare to my previous phone.Camera quality is good but if you compare with Oneplus or anyother premium segment phone, Iphone 11 camera is not good.UI is amezing and user friendlyPhone charging take some time bcoz it’s not come with fast charging. It will take minimum 2 hours to 0% to 100%
","Reviewed in India on 18 November 2020","Some Pros and Cons",5,"","0",,,
"R3PAFKM5KXRCBP","Amita Vansadia","
  I get late delivery and my phone is not working well.
","Reviewed in India on 9 October 2020","Not that much cool",1,"","1",,,
"RE63DI668UAN3","akhil kotagiri","
  I want replacement
","Reviewed in India on 25 February 2021","Regarding screen issue and not responding as expected",1,"","1",,,
"R2VPV1FI79L1KD","Jai","
  I hv bought iPhone 11 64gb in great Indian sale. When I opened the box I found that the paint above the back camera has already been chirped.Also phone has heating issue.phone gets heat just after using 2-3 min camera app or playing videos on YouTube just for 3-4min and also battery drains fast.I called Amazon they told to call apple when I called apple they told don’t cover cosmetic damages so they can’t help.seller -appario
","Reviewed in India on 4 November 2020","Very bad experience",1,"https://images-na.ssl-images-amazon.com/images/I/61LT9aizySL.jpg","0",,,
"R1HABRW8F3LEVK","Nikhil","
  I got a defective product. I bought last week now it is in service centre when where I go there for update they I will take time even Amazon staff is no helpful.Face recognition unlocks to all faces phone is getting heated and it gets hang when using the phone.
","Reviewed in India on 2 November 2020","Not happy with the product and service",1,"","1",,,
"R15MW1DM251HRJ","Mac","
  100% Original and received in completely sealed box. Am very much Impressed and happy. Amazon keeps me Amazing always.
","Reviewed in India on 21 October 2020","Awesome iPhone 11 at best deal.... Cheers!!!!",5,"","1",,,
"R2RDI5VAYIYOIS","Amazon Customer","
  Received damaged phone paint off on the edges of camera...Need help to get it sorted...
","Reviewed in India on 16 August 2020","Paint quality issue",3,"https://images-na.ssl-images-amazon.com/images/I/61rsPZE6XiL.jpg","1",,,
"R1ZLAL4XS3R6VH","lavina chandwany","
  The phone heats too much while charging, my speakers & microphone don't work properly, My voice echoes on the other side of the phone and i cant fix this problem
","Reviewed in India on 2 November 2020","My speakers are damaged quality",1,"","1",,,
"R200DGJVV8WLR0","Althaf","
  Never ever buy iPhone from Amazon, it’s my humble request. After one week of purchase I’m facing heating issue for my brand new iPhone 11and I’m still struggling to make a solution with Apple Care service, I hope they might help me... Amazon!! please don’t betray your customers
","Reviewed in India on 14 December 2020","Amazon please don’t betray your Customers!!!",1,"","1",,,
"RN700UDOZBM5Y","Pihu","
  The phone is pure class and performance. Have been using it for a month now and I am pretty satisfied. The camera is excellent, battery life lasts a day easily with average usage. The screen works just fine and there’s no complaints whatsoever. The looks are amazing. The face recognition works great and it’s very secure and accurate. Overall, a great buy
","Reviewed in India on 8 January 2020","Pure class and performance",5,"https://images-na.ssl-images-amazon.com/images/I/81w-XZIFR+L.jpg","0",,,
"R1F91RMXGH5AXM","praveen g.","
  Amazon not give any Amazon pay balance as promised while purchasing this project..with this product 1000 pay balance not credited in my wallet
","Reviewed in India on 17 November 2020","Fraud by Amazon",3,"","1",,,
"R14PZ2LU01YVSJ","Patel hir","
  Very nice phone.must buy it in this price range. Very good quality of camera, long battery life, nice lcd display, face recognition is very very much fast. Only one heating problem will be there but it’s common for all apple brands phone if you use continuously than phone become hot but its also depands on the weather temperature. I suggest you to buy iphone 11 without any problem.
","Reviewed in India on 23 June 2020","After using 2 weeks",5,"","0",,,
"R2AQV60TAI7UYR","kazim","
  Phone came in a great condition, its been more than 2 weeks of using phone im not facing any issue! Darshita seller is gud, but delivery is slow..Overall phone is good and I received an original appleProduct!
","Reviewed in India on 7 December 2020","about phone",5,"","1",,,
"R1NKVL5ET7TZP1","Diksha Arya","
  Don't be scared of ordering things online, myself checked it from Apple store these are originals but yeah they are some glitch while using it, but they are managble. Over all the product is genuine and original.
","Reviewed in India on 6 May 2021","Original product. Perfect for a budget iphone purchaser.",4,"","0",,,
"R28EFZRR66GA4T","Neelesh Bihone","
  All the things are good in iphone 11 but there is some problem in wifi connection , when am trying to connect my iphone 11 to any hotspot and then if I will lock my screen so it automatically disconnect, and when I was talk with Apple service care and  they said that plz update your software after that problem will solve ,but I have already updated my iphone 11 , but problem not solve .
","Reviewed in India on 26 October 2020","Wifi problem in iphone 11",4,"https://images-na.ssl-images-amazon.com/images/I/71DC-xp7FsL.jpg","0",,,
"R13W42KA83PE2M","BR SIDDHANT","
  What more to say? It’s iPhone after all.  Original product received. Packaging was not that secured. It was normal packaging. Should have been secured package otherwise there’s nothing to complain about. My trust in amazon is increasing day by day and I’ve avoided using Flipkart.
","Reviewed in India on 9 November 2020","I’m loving.",5,"https://images-na.ssl-images-amazon.com/images/I/611Tii1+hhL.jpg","0",,,
"R3I3KLG5G7FJTF","SUBHASH CHANDRA","
  Mismatched and wrong product information(IMEI AND SERIAL NUMBER OF PRODUCT ) mentioned IN INVOICEFROM.THE INFORMATION AVAILABLE IN PRODUCT HAS DELIVERED
","Reviewed in India on 25 October 2020","MISMATCHED AND WRONG PRODUCT INFORMATION ON INVOICE AND WARRANTY SLIP",5,"","1",,,
"R1SC0P15YL9DXI","Warrior of Peace","
  Just brilliant at literally everything.Camera is truly flagship.For my usage, it lasts at least 1¹/2 day as it's battery life management is tremendous.And the Apple Logo 😉
","Reviewed in India on 10 August 2020","10/10 in every way...",5,"https://images-na.ssl-images-amazon.com/images/I/61MwSPv2KVL.jpg","0",,,
"R3DA5FVSZE7YVJ","Amazon Customer","
  Today received this phone, updated to ios 14, works pretty well. Cost me just Rs 40000 after bonus, cashback and instant discount. This phone is a masterpiece in this price.
","Reviewed in India on 17 October 2020","Masterpiece in 40 k price in big billion day sale.",5,"","1",,,
"R2CAZPVK9KGTQ1","Shivalya dhingra","
  I will keep it short and clear1. Charger is too slow as it is 5W which is not impressive.2. Battery backup is not very good in respect of the quality of display it has.3. Display is not as impressive as i expected it to be.4. Camera is very good.5. Build quality Is very good.6. Looks are amazing.7. Sound quality is good too.
","Reviewed in India on 24 October 2020","Shifted from Oneplus 7 to Iphone 11",3,"https://images-na.ssl-images-amazon.com/images/I/41VounXoqlL.jpg","0",,,
"R38V3UDSDSHDVR","Mohd tahseen","
  Super performance
","Reviewed in India on 24 October 2020","Awesome product",5,"","1",,,
"R2XSUPXKMTXQBR","Amazon Customer","
  I am a hard core android device user...But this is unmatchable device. I am expecting more and more from Apple. Truly a joy using everyday. Expensive at top class performance.Cons: Charge is very slow. Could have provided fast charger. For me doesn’t matter to spend a little more but I expect everything in single box.
","Reviewed in India on 20 July 2020","Awesomeness!",5,"","0",,,
"R1LBG7MTJQPR5C","Chandramkatru","
  No adapter, no seal to phone box,hackers remotely operating tampered before selling, no buyer phone number or seller number
","Reviewed in India on 30 October 2020","Criminal conspiracy",1,"","1",,,
"R1U3E0XDUZRTB","sahej dhar","
  Awesome packaging and looks good.. best part is it is manufactured in India.. Face id and Battery life looks good.. must buy!
","Reviewed in India on 8 August 2020","Must Buy!",5,"https://images-na.ssl-images-amazon.com/images/I/61sUI+-1doL.jpg
https://images-na.ssl-images-amazon.com/images/I/719r3Ox7k6L.jpg","1",,,
"RPRJ4FOACJ9M2","ALOK KUMAR MISHRA","
  I received iphone 11 on 27th Oct in very well condition. Delivery and packing was awesome and phone is also working very nicely. Camera quality is awesome battery life is also good. Most importantly all the accessories were available within the box.
","Reviewed in India on 17 December 2020","Good",5,"","1",,,
"R1CP655D4D15WZ","gaurav kumar","
  Amazon show charging adapter and earphone in the box but when deliver the phone these accessories are missing in box
","Reviewed in India on 13 January 2021","Best phone but Amazon claim those accessories are missing",4,"","1","128GB","Black","iPhone 11"
"RDZ2EFML7MOGG","Faris","
  As usual Apple iPhone is the best with a great user experience. iPhone 11 surprised me because I replaced my iPhone 6 for it. After 6 year many things changes except the trust and user experience. Very happy with the product.
","Reviewed in India on 29 October 2020","Great experience",5,"","1",,,
"R1D1F0B2D79JWH","Vinay","
  I am Glad and Lucky that I Switched from Android to IOS that too On Best Selling Phone In World Iphone 11...What an Amazing Feeling It is, Iphone 11 is A Beast With Best Battery Backup and Screen on Time .I suggest It As One of the Best Smartphone
","Reviewed in India on 19 August 2020","Greatest Of All Time",5,"","1",,,
"R3FGI32K2QE0S7","Staycool","
  iPhone has become like xiaomi prices are falling so much I bought it for 73600 and now 54000 what the *****Camera is perfect but battery life NO NO NO . I have been using iPhone since 2017 and I really like how it works but battery is always disappointing . In a month my battery health is 99%
","Reviewed in India on 12 August 2020","Bad battery",3,"","0",,,
"R1QKW1S0RAVU6G","Pritam Das","
  I am very new to apple environment. If you are swithcing from android to apple then user will love all the features.Camera is upto my expectation.Battery life is okiesh.But the charger which is part of accessories is not of good quality. Very disappointed with the charger
","Reviewed in India on 24 April 2020","New iphone user",4,"","1",,,
"RFHTBIJLS6KL0","praveen kumar","
  its been 7 months I had buy this item. now its not working properly...  seems like restart automatically. I totally waste any money by ordering online.
","Reviewed in India on 20 January 2021","got worst item ever.",1,"","1",,,
"R300RWNBPP58EM","JATIN GOSWAMI","
  I don’t need to review the phone. Nowadays we all do our research whole buying an iPhone or other expensive phones. This review is just to let tou know that I received the phone and not a stone or a soap. Just ensure that the box is properly sealed meaning there’s is a plastic wrap over the box and a sticker at the edge of the box opening.
","Reviewed in India on 29 November 2020","Good phone",5,"","0","128GB","Black","iPhone 11"
"R89ALI21NYH1P","sandesh joseph","
  Lcd display and internet connectivity compared to similar priced android phones is very low. As you all know 30k for phone and 40k for brand name.
","Reviewed in India on 3 September 2020","Pay for the name.",3,"","1",,,
"R362AEEHB5JRX5","Sai charan","
  Its a crazy mobile if i say, loved a lot. Its been 3 days that i recieved the product there is hanging issues on the 1st day itself and frequently, and network drop and mic issues..I was using previous model of iphone before this, never faced a signal drop even in the very inside of home.. I requested for replacement today. Hope the next the one won’t have any issues.
","Reviewed in India on 28 October 2020","Iphone 11 in Amazon sale",3,"","0",,,
"RH8CBBW9LRCTN","Daffica Rynjah","
  It just suddenly crashed after four months!I was so thankful I had my android phone. I've been really taking care of this iPhone since day one and I only use it for taking pictures sometimes. I was really surprised when it suddenly switched off after I charged it. Took it to the service center three times and still no luck.They said it might be a hardware problem with the phone. .It's really sad and disappointing.
","Reviewed in India on 25 October 2020","Disappointed",1,"","0",,,
"R304MWPHNO35Y","sajeev","
  I purchased this on July and now it’s back camera is shaking uncontrollably 😳 unable to take a single picture what is the point of buying this expensive phone.
","Reviewed in India on 15 November 2020","Back camera shaking uncontrollably.Dont buy this.",1,"","0",,,
"R3DDQ5BT1LN2UP","Unity in diversity","
  This iPhone 11 is just 15 days older which was bought on Amazon website , is now no longer working and it’s completely dead, when I contact apple care they r asking me to contact the buyer so that they ll refund r replace with the new product, but wn I spoke with the Amazon ppl they r again asking me to contact apple care , I request ppl not to buy any electronic from online apps like Amazon ,
","Reviewed in India on 19 November 2020","The phone was dead after working for 15 days",1,"","0",,,
"R32VAB9MVGRFJI","Imran Khan","
  Amazing phone beautiful camera and nice battery backup
","Reviewed in India on 22 April 2021","Majestic Apple",5,"","1",,,
"R3AZEVE5PPRDAY","Sachin Mishra","
  Everything was perfectly amazing from the delivery of the product in a secure package to the fast delivery and proper packaging.About the product it doesn’t seems right to comment on that as it’s an iPhone and you all might be aware of that. But I would like to assure you just one thing that the product is genuine.
","Reviewed in India on 20 October 2020","Amazingly Good",5,"","0",,,
"R1YIVPDDT70QEO","Mohammed Rameez S.","
  If you want to switch to iOS from Android. This is the best mobile to do so. You will love it and I m loving it ❤️ Everything will be new if you use this after using android mobile 😊
","Reviewed in India on 11 November 2020","Killer Mobile with awesome Cam n Battery 😍",5,"","1",,,
"RMCH7ZXJK29M3","Snxdoc","
  Excluding the negetives( no Amoled , no 1080p display and thick border) is the best phone in price point.Awesome speedAwesome cameraAwesome fluidic gesturesAwesome battery  backupSplendid facial recognitionGo for it. You Will not regret a bit
","Reviewed in India on 18 November 2019","Best of Apple, but no amoled",5,"","0",,,
"R4WNLCB4D1OFQ","Namrata Patil","
  Purchased a new iPhone 11 in the republic sale only to get a defective phone. Makes me wonder if they sell defective items in these sales. All in all, an extremely disappointing experience. Spend some extra money and buy it directly from an authorised dealer.
","Reviewed in India on 28 January 2021","Got a damaged iPhone 11",1,"https://images-na.ssl-images-amazon.com/images/I/61HVZR-QDlL.jpg","1","128GB","White","iPhone 11"
"R1H06I53XHW946","Abhishek","
  Iam users of android phone but decided. And go I phone 11 is best mobile battery backup 4 days for havey use call and network video.. thanks apple..👍👍
","Reviewed in India on 7 December 2020","Very good",5,"https://images-na.ssl-images-amazon.com/images/I/91UI8rlOlWL.jpg
https://images-na.ssl-images-amazon.com/images/I/91pFo9ZAwjL.jpg","1",,,
"R2K479SM49QOA4","Govindaraj Chettiar","
  Upgraded from 8+ and just loving it. The phone is pretty sleek and purple color looks excellent. The battery performance is very good. In terms of over performance.. well it’s iPhone so performance was never the issue even with previous versions as well.
","Reviewed in India on 4 March 2020","Excellent purchase",5,"","1",,,
